contractId,stockSymbol,buyerMemberId,sellerMemberId,quantity,price,amount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,transaction_time,securityName
2026041003000026,CORBL,4,87,10,1773.0,17730.0,2026-04-10,185886890,450,Opal Securities Investment (PVT) Ltd.,S.P.S.A. Securities Limited,2026-04-10T11:01:27.817963,Corporate Development Bank Limited
2026041003000042,CORBL,60,86,30,1774.0,53220.0,2026-04-10,185887955,450,Nagarik Stock Dealer ,Stoxkarts Securities Limited,2026-04-10T11:02:22.398665,Corporate Development Bank Limited
2026041003000043,CORBL,48,86,10,1773.2,17732.0,2026-04-10,185887957,450,Trishakti Securities Public Limited,Stoxkarts Securities Limited,2026-04-10T11:02:22.398726,Corporate Development Bank Limited
2026041003000044,CORBL,48,86,10,1773.1,17731.0,2026-04-10,185887959,450,Trishakti Securities Public Limited,Stoxkarts Securities Limited,2026-04-10T11:02:22.398757,Corporate Development Bank Limited
2026041003000045,CORBL,95,86,50,1773.1,88655.0,2026-04-10,185887961,450,Magnet Securities and Investment Company Private Limited,Stoxkarts Securities Limited,2026-04-10T11:02:22.398786,Corporate Development Bank Limited
2026041003000046,CORBL,4,86,40,1773.0,70920.0,2026-04-10,185887963,450,Opal Securities Investment (PVT) Ltd.,Stoxkarts Securities Limited,2026-04-10T11:02:22.398812,Corporate Development Bank Limited
2026041003000047,CORBL,6,86,100,1773.0,177300.0,2026-04-10,185887965,450,Agrawal Securities (PVT) Ltd.,Stoxkarts Securities Limited,2026-04-10T11:02:22.398835,Corporate Development Bank Limited
2026041003000048,CORBL,20,86,30,1772.0,53160.0,2026-04-10,185887967,450,Sipla Securities Private Limited,Stoxkarts Securities Limited,2026-04-10T11:02:22.398862,Corporate Development Bank Limited
2026041003000049,CORBL,17,86,30,1772.0,53160.0,2026-04-10,185887968,450,ABC Securities Private Limited,Stoxkarts Securities Limited,2026-04-10T11:02:22.398905,Corporate Development Bank Limited
2026041003000180,CORBL,41,4,10,1807.4,18074.0,2026-04-10,185893704,450,Linch Stock Market Ltd.,Opal Securities Investment (PVT) Ltd.,2026-04-10T11:08:33.840597,Corporate Development Bank Limited
2026041003000317,CORBL,13,87,10,1800.1,18001.0,2026-04-10,185899720,450,Thrive Brokerage House Pvt. Ltd,S.P.S.A. Securities Limited,2026-04-10T11:15:06.059256,Corporate Development Bank Limited
2026041003000350,CORBL,87,49,10,1836.0,18360.0,2026-04-10,185900864,450,S.P.S.A. Securities Limited,Online Securities Pvt. Ltd.,2026-04-10T11:16:28.354896,Corporate Development Bank Limited
2026041003000351,CORBL,87,14,10,1843.4,18434.0,2026-04-10,185900867,450,S.P.S.A. Securities Limited,Nepal Stock House (PVT) Ltd.,2026-04-10T11:16:28.355007,Corporate Development Bank Limited
2026041003000355,CORBL,70,87,10,1800.0,18000.0,2026-04-10,185900972,450,Infinity Securities Limited,S.P.S.A. Securities Limited,2026-04-10T11:16:34.720669,Corporate Development Bank Limited
2026041003000453,CORBL,13,87,10,1795.1,17951.0,2026-04-10,185905437,450,Thrive Brokerage House Pvt. Ltd,S.P.S.A. Securities Limited,2026-04-10T11:21:23.52752,Corporate Development Bank Limited
2026041003000454,CORBL,28,87,10,1785.0,17850.0,2026-04-10,185905438,450,Shree Krishna Securities Ltd.,S.P.S.A. Securities Limited,2026-04-10T11:21:23.527552,Corporate Development Bank Limited
2026041003000651,CORBL,45,1,10,1820.4,18204.0,2026-04-10,185911658,450,Imperial Securities Company Pvt. Ltd.,Kumari Securities Private Limited,2026-04-10T11:27:21.688738,Corporate Development Bank Limited
2026041003000652,CORBL,45,1,10,1820.5,18205.0,2026-04-10,185911660,450,Imperial Securities Company Pvt. Ltd.,Kumari Securities Private Limited,2026-04-10T11:27:21.688915,Corporate Development Bank Limited
2026041003000653,CORBL,45,34,20,1820.7,36414.0,2026-04-10,185911663,450,Imperial Securities Company Pvt. Ltd.,Vision Securities Pvt. Ltd,2026-04-10T11:27:21.689077,Corporate Development Bank Limited
2026041003000723,CORBL,14,87,10,1785.1,17851.0,2026-04-10,185915066,450,Nepal Stock House (PVT) Ltd.,S.P.S.A. Securities Limited,2026-04-10T11:29:51.155426,Corporate Development Bank Limited
2026041003001173,CORBL,34,35,20,1800.0,36000.0,2026-04-10,186068254,450,Vision Securities Pvt. Ltd,Kohinoor Investment & Securities Pvt. Ltd.,2026-04-10T11:49:13.046,Corporate Development Bank Limited
2026041003001196,CORBL,22,87,10,1788.0,17880.0,2026-04-10,186065992,450,Siprabi Securities Pvt. Ltd.,S.P.S.A. Securities Limited,2026-04-10T11:50:05.125,Corporate Development Bank Limited
2026041003001222,CORBL,34,35,30,1786.0,53580.0,2026-04-10,186068618,450,Vision Securities Pvt. Ltd,Kohinoor Investment & Securities Pvt. Ltd.,2026-04-10T11:51:21.777,Corporate Development Bank Limited
2026041003001227,CORBL,43,35,20,1786.0,35720.0,2026-04-10,186071410,450,South Asian Bulls Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2026-04-10T11:51:46.599,Corporate Development Bank Limited
2026041003001290,CORBL,42,58,3,1800.0,5400.0,2026-04-10,186070069,450,Sani Securities Company Ltd.,Naasa Securities Co. Ltd.,2026-04-10T11:55:31.832,Corporate Development Bank Limited
2026041003001372,CORBL,4,34,30,1820.0,54600.0,2026-04-10,186062618,450,Opal Securities Investment (PVT) Ltd.,Vision Securities Pvt. Ltd,2026-04-10T11:59:22.535,Corporate Development Bank Limited
2026041003001373,CORBL,4,1,10,1820.5,18205.0,2026-04-10,186062621,450,Opal Securities Investment (PVT) Ltd.,Kumari Securities Private Limited,2026-04-10T11:59:22.535,Corporate Development Bank Limited
2026041003001374,CORBL,4,1,10,1820.6,18206.0,2026-04-10,186062619,450,Opal Securities Investment (PVT) Ltd.,Kumari Securities Private Limited,2026-04-10T11:59:22.535,Corporate Development Bank Limited
2026041003001579,CORBL,32,87,10,1790.0,17900.0,2026-04-10,185923827,450,Premier Securities Company Ltd.,S.P.S.A. Securities Limited,2026-04-10T12:07:02.75781,Corporate Development Bank Limited
2026041003001994,CORBL,32,3,90,1790.0,161100.0,2026-04-10,185931274,450,Premier Securities Company Ltd.,Arun Securities (PVT) Ltd.,2026-04-10T12:14:39.625778,Corporate Development Bank Limited
2026041003001995,CORBL,49,3,10,1790.0,17900.0,2026-04-10,185931275,450,Online Securities Pvt. Ltd.,Arun Securities (PVT) Ltd.,2026-04-10T12:14:39.62601,Corporate Development Bank Limited
2026041003002269,CORBL,49,34,20,1800.0,36000.0,2026-04-10,185936390,450,Online Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,2026-04-10T12:19:02.516051,Corporate Development Bank Limited
2026041003002540,CORBL,7,26,11,1800.0,19800.0,2026-04-10,185941436,450,J.F. Securites (PVT) Ltd.,Asian Securities Private Ltd.,2026-04-10T12:22:55.477928,Corporate Development Bank Limited
